draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
256	1.826491165163313e-05	0.036345250299621865
257	2.8518481360040315e-05	0.032167633601020124
258	1.942479454231094e-05	0.048278814270535375
259	1.9391942003774143e-05	0.026079547735714026
260	2.2521103499900663e-05	0.036974848860177795
261	1.3235212310613864e-05	0.0420023917727356
262	1.1324784115723796e-05	0.029175066828702217
263	1.9320121339552743e-05	0.035963312950026555
264	2.6647210743038774e-05	0.029008202423226548
265	1.5721406068799904e-05	0.02871501166705412
266	1.748868464768183e-05	0.0334094829248007
267	2.403251637722592e-05	0.04102969496202545
268	2.1374241414406914e-05	0.033883433385190675
269	2.6277778132771656e-05	0.04800391638584467
270	1.99594951300619e-05	0.027743303665541813
271	2.1188615632883323e-05	0.035404049036297715
272	2.1406118221878323e-05	0.03965113792925845
273	2.898507566208297e-05	0.03275938147385504
274	2.0797944681696934e-05	0.031008124553438626
275	1.2583895406703682e-05	0.031057702975756274
276	1.9542831787233705e-05	0.03549318105254251
277	2.5327670464730945e-05	0.04569427507052781
278	2.3947991901807075e-05	0.02305546633236366
279	2.149614453877957e-05	0.026991029008826384
280	2.0496911488032676e-05	0.03658262333265341
281	2.3814853734371866e-05	0.0326918041284405
282	1.780855572700024e-05	0.03914727286664223
283	2.4663820181541896e-05	0.04821734387794471
284	3.469690321122876e-05	0.030150898420351402
285	3.031532125316594e-05	0.03141160101742274
286	1.547379946859051e-05	0.035075232454018945
287	2.261949323789647e-05	0.03783646603192389
288	2.173730679297381e-05	0.030919620433607034
289	2.690130172265659e-05	0.034091667126209806
290	1.946243804512582e-05	0.029928261829992475
291	1.8439060423619535e-05	0.04726104227435621
292	2.112285010130721e-05	0.03430109003552126
293	2.346886024534589e-05	0.031098862631876806
294	2.6016361121997122e-05	0.03731578489540169
295	2.1929000834336465e-05	0.028915924301566115
296	1.5085395827341141e-05	0.04268416799835721
297	2.488735439355738e-05	0.029727997162118568
298	1.809167389160704e-05	0.03574927800910874
299	2.6695929941839003e-05	0.034208042020054646
300	2.306582421224279e-05	0.03244103246797354
301	2.1225035200550524e-05	0.030563853147248944
302	2.4179691691092464e-05	0.027416912758041173
303	1.8826654918965846e-05	0.030291680268427434
304	1.7630426214346184e-05	0.040234875789949054
305	2.0614192084822403e-05	0.03574624184349673
306	1.9505284769294473e-05	0.04056131175957017
307	2.7173560593340973e-05	0.02785701018338685
308	2.1028799058464553e-05	0.03458288247032329
309	4.578923672488022e-05	0.03486235436030888
310	1.73233837186329e-05	0.03211519577668077
311	2.2433908852897977e-05	0.03593131287927259
312	2.252289745569014e-05	0.02869213580670201
313	1.9487457992017898e-05	0.03854996386697288
314	1.7841105272087265e-05	0.029280286647982212
315	2.2048561622689533e-05	0.026237432475736122
316	2.5481581978403778e-05	0.028035054932035647
317	1.3308169878989418e-05	0.03060261143801462
318	1.9975912299095844e-05	0.041726300441907865
319	2.12765293986783e-05	0.04422356879910111
320	1.9961775054595787e-05	0.027041685196464604
321	1.848292110670502e-05	0.03752904999159415
322	1.6349430572493162e-05	0.033364769926604504
323	2.1553145835392917e-05	0.03173232236248484
324	2.6935144399997668e-05	0.03674372245705598
325	2.334282450042191e-05	0.03764244758866439
326	1.7093680535512634e-05	0.0412264247764359
327	2.5012637497850987e-05	0.04045569981276842
328	1.9526246747281206e-05	0.030174270245494107
329	2.6219776079222656e-05	0.025877901040939788
330	2.6940400029935863e-05	0.03497468072886897
331	2.0469679405693553e-05	0.03695728775911589
332	2.2609513007455784e-05	0.02730821149737997
333	2.3116138188200575e-05	0.03969462551696448
334	2.8589521216898506e-05	0.042930526672313285
335	2.9891620790589712e-05	0.03783007461856856
336	2.10287682063659e-05	0.03655109270907097
337	2.663673073874384e-05	0.02914308790112169
338	3.57041305315553e-05	0.04443691587224033
339	2.306397856999265e-05	0.04254739451740227
340	2.5398575126650558e-05	0.026949101489237348
341	2.2482114378719054e-05	0.031088063526040488
342	1.7918947160466825e-05	0.04144515232052004
343	2.0318266331947887e-05	0.03173550525352123
344	2.583261428742989e-05	0.03645781708517079
345	2.799037530709647e-05	0.026410039442462507
346	1.563273527777076e-05	0.03239451941897292
347	2.5435130899142955e-05	0.03453744261778979
348	1.4280485070683469e-05	0.038632282990960914
349	1.8470588690866485e-05	0.03876654503934976
350	2.3353739711462485e-05	0.034997823511672035
351	2.8081360489901064e-05	0.0297777834509374
352	2.335282715049125e-05	0.025022735023583445
353	2.922894264192899e-05	0.035080696464254726
354	2.0151432285453463e-05	0.03416464025545743
355	1.8510845386010555e-05	0.033413495812598386
356	3.287860072631599e-05	0.02318815953720693
357	1.1825336323628699e-05	0.04078476044269902
358	2.0888184960432543e-05	0.04407105472718548
359	2.899890139768102e-05	0.028217301250784206
360	2.3686316464682777e-05	0.03771007159109252
361	1.404545522437628e-05	0.03763854930806382
362	2.1265973655565373e-05	0.034901110522729095
363	2.8925511444802265e-05	0.028562812910647134
364	2.5506963153995588e-05	0.044191829248168585
365	2.0836881742786195e-05	0.03288756862426372
366	1.5075685704711572e-05	0.03808711092210884
367	3.1781180602791226e-05	0.04156062017285175
368	2.292080225439752e-05	0.035238544371153896
369	2.3311774520751172e-05	0.028893396733745247
370	2.486992785527553e-05	0.03111856202843105
371	3.225424186265036e-05	0.0371033652662226
