draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
298	2.1904351797261135e-05	0.035592909337011175
299	1.621126463936806e-05	0.022687091157010224
300	2.1981073399852946e-05	0.025998303315670296
301	2.090723519546263e-05	0.0325530405952323
302	2.8235953328667462e-05	0.03320718416897837
303	2.2252013635683243e-05	0.03359940832092885
304	1.919621919744402e-05	0.01855543593397614
305	1.7013402196210115e-05	0.025343573473077474
306	1.2703316636150652e-05	0.02832173029724449
307	2.7645473053500638e-05	0.0206380309466428
308	1.4228053715370503e-05	0.02647368047015984
309	2.5337889901638766e-05	0.023265967047081133
310	1.3923845697719206e-05	0.029900424343007288
311	2.2216142473281686e-05	0.02743686842419319
312	1.7725687952455105e-05	0.024011872863143303
313	2.6515037809260456e-05	0.023050472806032174
314	2.1795353318782018e-05	0.03553927157361045
315	1.822110604062649e-05	0.02230844512054684
316	2.4166730370152323e-05	0.024801236825671716
317	2.3006541565132044e-05	0.02333369649195219
318	2.199543097813894e-05	0.029082031300927
319	1.999762943954292e-05	0.0241146238205873
320	2.244536826855742e-05	0.01762325144650838
321	1.9469262471427662e-05	0.03479564450895811
322	2.014630772871097e-05	0.029204082168222678
323	2.4492376446680342e-05	0.0362440055843311
324	3.072380617059889e-05	0.024231026179137485
325	1.5270676850996645e-05	0.042328710890909726
326	2.8730896193970845e-05	0.03294972528929397
327	1.930652091255286e-05	0.027808802979743027
328	2.3740640840846927e-05	0.030146137013946472
329	2.4111921270483783e-05	0.03392175077504956
330	1.9615765415677625e-05	0.03464154444724195
331	2.5650591428921787e-05	0.024481000702415212
332	1.870944323910384e-05	0.025864836603376143
333	2.1578790765502953e-05	0.018579522696103343
334	1.830781862869474e-05	0.03348051698522671
335	1.821185648144541e-05	0.02269852420421361
336	1.9770899825480304e-05	0.03668268565203339
337	1.8726646285979753e-05	0.036742902939629396
338	2.5826545218279873e-05	0.02761767010195801
339	1.557557854772046e-05	0.04136819685435022
340	1.8490183665204052e-05	0.033996692596516824
341	1.3980496639150186e-05	0.02976346554363698
342	2.1845610306867047e-05	0.02942235035828665
343	1.3932235806229931e-05	0.02843353505338119
344	2.5787319163209088e-05	0.024806315614009172
345	2.6485477159624016e-05	0.028335758430853147
346	3.3160664469372714e-05	0.02524976281443579
347	1.8210915872479694e-05	0.019083577201750666
348	1.34044231759195e-05	0.027085715907764506
349	2.2037353790867187e-05	0.022514679417546556
350	1.0414628941531057e-05	0.0229520789601585
351	1.7850581382367406e-05	0.029034255037169346
352	1.715461033796606e-05	0.02808111985718593
353	1.4518068555041674e-05	0.01950216072455762
354	1.630862455735682e-05	0.02095198132168908
355	2.2973500030824823e-05	0.025204161922941
356	1.1373751376678176e-05	0.020076515609320333
357	1.7726349898937108e-05	0.018124566818092432
358	2.2707809966812653e-05	0.024778934816490808
359	1.2842664689788341e-05	0.021223078963407218
360	1.5604774838917645e-05	0.02304368531851432
361	2.20517990642613e-05	0.016229737174943748
362	1.9418648819859163e-05	0.02774983006518627
363	2.6376750127399262e-05	0.020560561125293544
364	1.670700151043536e-05	0.03164928835590083
365	2.6414990446178843e-05	0.025744670685808074
366	1.8877234897053674e-05	0.03224785428714568
367	2.4004320816062297e-05	0.017177452990265782
368	2.875531934773412e-05	0.028950765280182138
369	2.3245904095888295e-05	0.027077340898134683
370	1.5195282446256453e-05	0.02768536651797302
371	2.212572314370942e-05	0.020848615161174346
372	2.1250421288893095e-05	0.029579343082546394
373	2.2827392935645396e-05	0.028871022006878754
374	1.6402713939163427e-05	0.02054236500877188
375	2.6872500351680928e-05	0.03758890725072584
376	1.7790929232902597e-05	0.035727277176274726
377	1.436537819057837e-05	0.028562845523942296
378	1.4672761611426999e-05	0.023498281716672148
379	3.493801410328623e-05	0.014346647227671521
380	1.842803866904108e-05	0.02752953211195825
381	2.6143555561873588e-05	0.021527159432886078
382	1.887288344795679e-05	0.025937367100953318
383	1.8994047224649147e-05	0.02306318400322461
384	1.4963881027632575e-05	0.023640770873707334
385	1.579761164494098e-05	0.02251094827145196
386	1.818965775386011e-05	0.03624686986729876
387	2.361840625737799e-05	0.03495467499219545
388	1.3794617623075212e-05	0.02856046260875112
389	1.7078827396856122e-05	0.033099310134198555
390	1.1857684762202336e-05	0.025073854946685258
391	1.2113948066626301e-05	0.03185347138751905
392	1.5446095526776282e-05	0.03046347738876784
393	1.9880592556420495e-05	0.024328728997723134
394	2.9825703757202504e-05	0.03773038872933506
395	2.1275568084191954e-05	0.02679357621636888
396	2.2113757758276953e-05	0.031669102608321426
397	1.541283757117151e-05	0.022701211414384144
398	1.5835085842900998e-05	0.021046312113965383
399	1.7374094984562438e-05	0.02776265114333911
400	2.458818713267641e-05	0.034117816478927164
401	1.5561824493026677e-05	0.02644138878291955
402	2.1455985500698493e-05	0.027749453238392542
403	2.3942877202837165e-05	0.027053993850019886
404	1.3328928236189252e-05	0.0307814567865283
405	1.9149267625771793e-05	0.01781493977772658
406	2.130981596419612e-05	0.022874149443002693
407	2.5779480380461184e-05	0.025332950559393927
408	2.0919119275812637e-05	0.031669684742802184
409	1.6917368281646472e-05	0.028302151984681306
410	1.3557668722329226e-05	0.0240349119066506
411	2.1201804301165805e-05	0.027476588949579626
412	1.7064284953419162e-05	0.02699357576430551
413	1.88822074571951e-05	0.020632337125412674
414	1.0823301267968988e-05	0.021386484337952177
415	1.797758049252446e-05	0.017944673304818203
416	2.02163505220454e-05	0.03480290761453382
417	1.7874395154202083e-05	0.028441120249562125
418	2.1429663834081347e-05	0.027082391670243178
