draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
1	2.4869661273574373e-05	0.044183160043003364
2	1.892430568783965e-05	0.028563873567678505
3	2.2863931869746e-05	0.038024125050904814
4	1.986425796485225e-05	0.02896468450363282
5	1.8131862391107534e-05	0.040759599478354946
6	2.536926151836677e-05	0.036586773987726307
7	2.049302368422462e-05	0.027838687864416272
8	1.6399136510830692e-05	0.030906053613666246
9	2.512148800626335e-05	0.039634523693897306
10	2.5476763584497686e-05	0.03336973873261679
11	1.4274223087418214e-05	0.03346039347851412
12	1.3483588558516058e-05	0.03271632174296776
13	2.513234401557707e-05	0.05139652587122656
14	2.160179349391944e-05	0.02950012754985818
15	2.307611241991747e-05	0.034637716533231944
16	2.1021907823104424e-05	0.04021418407134669
17	2.093988740353714e-05	0.03539386150619922
18	1.5878367449234654e-05	0.03977062366646869
19	1.8256243116104853e-05	0.035021378176585446
20	3.376058849760555e-05	0.029347551757493928
21	2.5365921032916017e-05	0.02696409410056072
22	2.088094749044811e-05	0.035486733564254164
23	2.1577194099592356e-05	0.03583863667029202
24	1.5710927048995238e-05	0.027778788294186202
25	2.385680729233286e-05	0.035521904043098185
26	2.735810381678666e-05	0.035183586502072164
27	1.4303568952545032e-05	0.03401327303891241
28	1.4778317458052914e-05	0.04362074135289215
29	2.6247748293579953e-05	0.03816824484053084
30	1.2291067806258216e-05	0.04633932154154716
31	2.2114966935604663e-05	0.027927099676104683
32	2.1013326147290012e-05	0.034756203378208964
33	1.9755100147171578e-05	0.030212346352592623
34	2.356315588854241e-05	0.02757214646682743
35	2.8299933536174438e-05	0.03927711165688899
36	3.017358371826262e-05	0.03227453031735367
37	1.9881640075464224e-05	0.026081038136092805
38	1.573368747412318e-05	0.03022191434193708
39	2.1387345563506077e-05	0.02520849174096826
40	2.1685258694503773e-05	0.03293690784523878
41	3.0218728415853935e-05	0.03640767467917076
42	2.5414084197455944e-05	0.030879956643263845
43	2.536175045203537e-05	0.037812989957974316
44	1.9633317182472798e-05	0.03920358933287632
45	2.926296003433193e-05	0.03267660412849627
46	2.923312412557444e-05	0.02969280175890881
47	1.2930442358838334e-05	0.04122676609583936
48	3.398015911132424e-05	0.03538440988136635
49	2.374019813344841e-05	0.02595432518842765
50	1.8881858549688046e-05	0.03695506784164129
51	1.3511958413273129e-05	0.03790652759104285
52	2.9180151911695207e-05	0.033990476275658155
53	2.7323189243949608e-05	0.03652190205324793
54	1.588411668480144e-05	0.038272603441824954
55	2.3093752779701493e-05	0.030358832824343374
56	1.6293161457292538e-05	0.03176970011949562
57	1.7703502305510543e-05	0.02691674086219402
58	1.2673243687449931e-05	0.03982264601251949
59	1.8618985554247347e-05	0.02774196909994997
60	1.8879835020635394e-05	0.03799974276771452
61	2.1159879414811567e-05	0.03067474546447696
62	1.4643230853012001e-05	0.040652725338885615
63	2.711171756308861e-05	0.03032627213080835
64	1.6558778201891666e-05	0.034525323200319674
65	1.291725318544601e-05	0.04244139932134808
66	2.019303419104057e-05	0.03794504763000019
67	1.8914340550041375e-05	0.040592484879542284
68	2.2206708194277835e-05	0.04026207767801984
69	2.5669635067018803e-05	0.03577088002377635
70	2.0017020866236468e-05	0.03575104900453609
71	2.380478771508293e-05	0.03281147438553145
72	3.171269366991636e-05	0.03323907924109222
73	1.8455075972090285e-05	0.03758270535676585
