draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
223	1.8371033523811864e-05	0.03657534804900134
224	1.865825532954002e-05	0.03319381844910854
225	2.2138833543572378e-05	0.04394088064803771
226	1.7431262835723715e-05	0.03324543048316042
227	1.9452785431667285e-05	0.029686377748609577
228	1.1078492244208371e-05	0.0410506681795938
229	3.002489141452902e-05	0.03448159493156491
230	1.982040659936901e-05	0.03274972902765508
231	2.362757465818044e-05	0.04568947583696041
232	1.7871494185361936e-05	0.03211809096735746
233	1.9772577730337026e-05	0.039568918925742824
234	2.36328270031283e-05	0.03558576631367642
235	2.6890716810154536e-05	0.029783409497388506
236	2.686357711467746e-05	0.029487004348061507
237	2.3215193466485928e-05	0.026836339298090817
238	1.923680379997683e-05	0.03981271006098955
239	3.006090140961204e-05	0.029248476102237353
240	2.219641796580296e-05	0.032956487233299886
241	2.89129757610751e-05	0.03085793599775949
242	2.095349104630495e-05	0.03590507463357179
243	1.9839756584941193e-05	0.03625711703288148
244	2.3264550945811813e-05	0.03467204958126599
245	1.9628171444463494e-05	0.03520679792606209
246	2.8917352717483524e-05	0.04035143601449698
247	3.129268322105139e-05	0.03595710457690768
248	2.4361771693820478e-05	0.034233921399330985
249	2.6385618662194688e-05	0.029229887854043346
250	1.7724126578633204e-05	0.02934398803265606
251	1.431949097210894e-05	0.03661476961844723
252	1.96237046726222e-05	0.035061218957049
253	2.6184304501575273e-05	0.0329767321613135
254	2.9037001475246127e-05	0.030472225633798505
255	1.450890231147195e-05	0.03741509677474464
256	2.145009886372895e-05	0.030917832647226688
257	2.6358387784197745e-05	0.033372424592557154
258	2.7260705513232342e-05	0.039591063510448776
259	2.353322879261599e-05	0.0347250224917236
260	1.1686740684413444e-05	0.038487820184474913
261	2.336051194512523e-05	0.025292290579862625
262	2.1531424866494397e-05	0.03593487760775002
263	2.4015822009865184e-05	0.032886865238397886
264	2.552714485472979e-05	0.03244530833042483
265	3.072597431313939e-05	0.027667576803263705
266	2.2605356683774724e-05	0.0369849472959802
267	2.2267452025895307e-05	0.03734531371423988
268	2.6285421073080073e-05	0.03197829615292172
269	2.7702390017231293e-05	0.04287340997594394
270	2.07579320902207e-05	0.027412591666936575
271	2.652288629112487e-05	0.042150320831474894
272	1.9155360524769627e-05	0.038472647802671726
273	1.9463527043260542e-05	0.03964859634407908
274	2.532315418761477e-05	0.030808622169584896
275	1.606417227564827e-05	0.03766163306415288
276	1.9454609575392245e-05	0.048712570722573845
277	2.122982580687882e-05	0.04233464596811827
278	2.724778738416589e-05	0.03254319059636743
279	1.2141546386457147e-05	0.03493200439507585
280	1.7147603648542953e-05	0.03862624324120528
281	1.5873275776179252e-05	0.042133514311984144
282	1.572680193626108e-05	0.04571607234807404
283	2.1592634497219487e-05	0.028424479508184913
284	2.5210302836246867e-05	0.0363333095536504
285	1.5993154113408403e-05	0.03796111720503037
286	2.2252825615520777e-05	0.031406529539038774
287	1.691786881768964e-05	0.0328349007336296
288	2.120844071230865e-05	0.040127349335164916
289	2.3605628455325434e-05	0.04408231681845304
290	2.04765060529688e-05	0.03472979433692211
291	2.5631549289056865e-05	0.042361274394680404
292	1.97027755566106e-05	0.045019262589589076
293	2.9991271420060084e-05	0.039490245382608605
294	2.0235072336366455e-05	0.039781503462193085
295	1.747079019975839e-05	0.03813491456664775
296	2.1968315015788442e-05	0.03807182549589749
297	2.095861067058502e-05	0.031723324493606986
298	1.4296279977010773e-05	0.03799022446625533
299	1.475061603106731e-05	0.02825305762232319
300	1.6957530985184377e-05	0.032307016377511655
301	1.5089342520147042e-05	0.020400947161734573
302	3.0272969897271462e-05	0.03776332840414942
303	2.9273740431406958e-05	0.02414505719270371
304	2.1430376923037286e-05	0.03244660851131276
305	1.7083458075106694e-05	0.02655032358456065
306	2.230096437744189e-05	0.03350462150631882
307	1.531105786384268e-05	0.027870163255489674
308	2.231445829792289e-05	0.04456408065779294
309	1.85104545136483e-05	0.037582044284166866
310	2.5631487374722095e-05	0.032826293518630284
311	2.047707414595812e-05	0.04074578313900143
312	1.973247129477551e-05	0.04209614868132035
313	2.3143295577926493e-05	0.0278981754722301
314	2.080877052490493e-05	0.03323287142477657
315	2.9394118107928247e-05	0.028704402237159143
316	1.9428698351198204e-05	0.03043292774589286
317	2.4844187423933572e-05	0.036931096900615246
318	1.5018321999349382e-05	0.034019586355220593
319	1.880088069003416e-05	0.03526484792779637
320	2.5907595960744656e-05	0.030737108813681357
321	2.291936037657205e-05	0.03578626904563861
322	2.742014115139635e-05	0.028734737214243064
323	1.5058204211548798e-05	0.037029513041800466
324	1.947236362495608e-05	0.039302942703235866
325	1.4821681969895417e-05	0.03684348690276189
326	1.964949597280108e-05	0.039640072927824274
327	1.6172453862567382e-05	0.031075441745076177
328	2.7342133795349444e-05	0.03679829530920556
329	2.7368253482318305e-05	0.04065678155157193
330	1.9305159781934922e-05	0.04160863924653195
331	2.9014063937168877e-05	0.04439025847374661
332	1.892108378265256e-05	0.022240318486105803
333	1.728162804504052e-05	0.029523207946636057
334	2.5345049867439573e-05	0.0295183934976182
335	2.8712304575545522e-05	0.03319722864788838
336	2.13998379124114e-05	0.02956272243133891
337	1.7362403454790343e-05	0.030229461337967778
338	1.4191234785437823e-05	0.03369126383769365
339	1.117390899291193e-05	0.03761002707094896
340	1.2123481214702803e-05	0.048879660243202075
341	2.051026612656659e-05	0.04102581313542972
342	2.0682228268842362e-05	0.034585341497665054
343	2.0912238096471025e-05	0.025822629171547817
344	3.2404702217742054e-05	0.031113250800898384
345	1.3166526653118904e-05	0.030624906866425786
346	2.291069892526587e-05	0.03729865575080002
347	1.6650292822995016e-05	0.030628437959016527
348	1.8216843013264816e-05	0.03465582940683018
349	2.3411938254669362e-05	0.03186545287746129
350	2.1002092481015033e-05	0.028813844848074838
351	2.357208997227911e-05	0.027981570572118475
352	2.1833183615149743e-05	0.04957919937553068
353	2.2754005785718956e-05	0.02698448360419532
354	1.714123189378719e-05	0.033202846860995894
355	1.651311165662417e-05	0.04442639499312312
356	2.1756523510829684e-05	0.02545962417977915
357	2.5036937499250955e-05	0.03851967710480925
358	2.022508403848322e-05	0.0318571993332451
359	2.890294936597204e-05	0.04048366256463434
360	1.837733384732476e-05	0.04495902262614981
361	2.8527589936405695e-05	0.04075221312598801
362	1.792901843239436e-05	0.040028088173730964
363	3.56353111918839e-05	0.022288912306097752
364	2.1359157238276527e-05	0.02941144339615699
365	1.9844793985757114e-05	0.03209476543664949
366	1.3441697226723726e-05	0.03606233682963693
367	1.732916983215871e-05	0.035131827772690305
368	2.465889392921916e-05	0.042777004054340054
369	2.611368899627098e-05	0.03355002418168734
370	1.2627289261074592e-05	0.04071768105098306
371	2.5125892620589396e-05	0.0404031556551912
372	2.979367213240547e-05	0.03929756850244576
373	1.4829943124239353e-05	0.04053619510124709
374	2.2130360807323668e-05	0.03277049229946244
375	3.06472880929054e-05	0.02319370621124625
376	1.911833996587342e-05	0.04305639522830833
