draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
139	2.787544600259262e-05	0.030444157863105448
140	2.8113187905187687e-05	0.03294068546106593
141	2.1370542741649956e-05	0.033552252372963026
142	2.2051259102984222e-05	0.03650303549347113
143	2.42253285404892e-05	0.03145476096426447
144	1.4213994196515811e-05	0.039381402045251895
145	2.2071231728010288e-05	0.03137616024744333
146	1.785691849029436e-05	0.04315979762565211
147	1.666465278471474e-05	0.030044728043961882
148	2.4520610765937922e-05	0.04335598046425082
149	2.486291072889557e-05	0.0253901896211621
150	3.277934193374188e-05	0.04553046079778518
151	2.066541665154964e-05	0.03637544320296558
152	2.8939372443165245e-05	0.04020810788488213
153	3.514921297340101e-05	0.03692662346888196
154	1.7143205857661492e-05	0.03411056922954758
155	1.4260941242211223e-05	0.031013201351200628
156	1.751509360675696e-05	0.02477696038895946
157	2.4840732970488055e-05	0.03642691949192614
158	2.1146576823477536e-05	0.03197691014402996
159	2.3524092427541776e-05	0.0352521605924373
160	1.7370056416943225e-05	0.03196969038752495
161	2.0574071830536944e-05	0.03913312640396499
162	1.5453976006774006e-05	0.04150306972273278
163	2.5011239496774973e-05	0.03800994822762717
164	2.0382770593185828e-05	0.03449872192893605
165	1.87604618752113e-05	0.0332156631389693
166	2.2131220944410224e-05	0.028272744444083564
167	2.766676731481843e-05	0.03617455837695682
168	1.4125571838746742e-05	0.04721529119336593
169	2.2402088237449824e-05	0.03696636408982426
170	2.3233187068122385e-05	0.028990815093546295
171	2.489779837766548e-05	0.03894892970222284
172	2.1826125369522886e-05	0.024690135760770837
173	2.9884916696920616e-05	0.0420985097242374
174	3.476761797124861e-05	0.04523160295447415
175	2.7958046637438505e-05	0.032902336801769586
176	1.7742166021766925e-05	0.03571986445126085
177	2.885160359453187e-05	0.03949489123694494
178	1.630844879269011e-05	0.036575566957681424
179	2.0685459266867046e-05	0.027031144752699108
180	2.451195328817546e-05	0.035631373184112414
181	2.2534362934256702e-05	0.038742397827467995
182	1.6560214864076717e-05	0.04021408620904299
183	1.986684048105314e-05	0.03598571707507897
184	2.5171028277037877e-05	0.02809736925531564
185	9.254426333732413e-06	0.031487455900249
186	1.940680657258609e-05	0.03969008977608113
187	1.9981556240569742e-05	0.04496226966894129
188	2.8551631237577757e-05	0.04485753702367977
189	2.0425503991602922e-05	0.03805304172811283
190	2.4033376733845202e-05	0.038718686600285934
191	1.4899293331815944e-05	0.03552915056248464
192	1.1508726012778026e-05	0.03353862236107426
193	2.9644524838390307e-05	0.03471343530253171
194	2.5585985452991622e-05	0.03668785998858404
195	1.4033301821578248e-05	0.04007340113953986
196	2.0398613881977834e-05	0.046878627388438066
197	2.407968907860991e-05	0.035301563906576516
198	2.494458410001732e-05	0.043881609424273105
199	2.289948083415705e-05	0.033817642759967625
200	2.353556650569466e-05	0.0335785312510771
201	3.2979059544385736e-05	0.038698147549789334
202	2.4389159131638083e-05	0.0229525778458671
203	1.3903027702322213e-05	0.03581795997082113
204	2.8913526336799e-05	0.041352699127242404
205	2.589283053905378e-05	0.028676304720540308
206	2.688521396590482e-05	0.035455959761566846
207	1.2174563961270257e-05	0.03131274461635336
208	1.7174470376968287e-05	0.03342460961010017
209	2.3556167005805984e-05	0.038366108976018914
210	2.4813090313047237e-05	0.0425499005289591
211	2.0594229321907465e-05	0.029564708636888065
212	2.3931977622182465e-05	0.03882297225994624
213	2.298828754061788e-05	0.03130384494761668
214	1.757515671216292e-05	0.04076147367759232
215	3.245008190055909e-05	0.03589476921030339
216	2.6279762739667145e-05	0.032739236637102265
217	2.36037376575432e-05	0.026735081288117246
218	1.8067206481758857e-05	0.03580637610802162
219	1.4610017977034762e-05	0.02705369111655037
220	2.1839644820165205e-05	0.03260684986055251
221	1.926639487986881e-05	0.0429312960418744
222	2.833242471342312e-05	0.041224714646607846
223	2.8668684175725545e-05	0.04718281411123677
224	2.1732079762581957e-05	0.039104428596900775
225	2.2903983566975594e-05	0.030729205327371667
226	1.9738715060696466e-05	0.040282986510441696
227	2.410270205310816e-05	0.03224305916857892
228	1.3819139767945465e-05	0.03204364203988205
229	1.502729900233063e-05	0.03289088199474938
230	3.189779195361675e-05	0.046279040509474456
231	2.666201304338256e-05	0.036609038169081315
232	2.0276645159592044e-05	0.03954647059085015
233	2.4263229179893875e-05	0.0372777293877336
234	1.1916855059884712e-05	0.03791683495289477
235	2.1388423010804125e-05	0.031062988635233213
236	1.9656728074579632e-05	0.0357092160056167
237	1.4852591139397076e-05	0.04507648830647734
238	2.1464120065678438e-05	0.030951375307037815
239	3.383135771786727e-05	0.03289082091004159
240	1.4267461952238714e-05	0.025799340472012017
241	1.50490616027954e-05	0.03729414983401391
242	2.3950006379502842e-05	0.03651913453078259
243	1.5947423665840788e-05	0.033169069347508906
244	2.7033692685612953e-05	0.04797209197124774
245	2.6847708582883323e-05	0.03856509527185063
246	3.0264987816497335e-05	0.031166403557118444
247	3.086560949364103e-05	0.028371298009821716
248	1.1810272382839493e-05	0.0394868895031886
249	2.4920643870496306e-05	0.034719737107321236
250	2.9723347773957798e-05	0.04205890142162205
251	2.204076899650631e-05	0.027781072160073333
252	2.1024212994324998e-05	0.03202957228975137
253	2.5854313564832587e-05	0.030477818707126098
254	1.8086750925516704e-05	0.04951561520799103
255	2.3777035215555298e-05	0.04165699371767473
256	1.3518224301477255e-05	0.043893431763552204
257	2.5153104530967196e-05	0.03613759094675076
258	1.8322069223863924e-05	0.03646953429083788
259	1.8724958702698302e-05	0.033574635390207774
260	2.3605304019180817e-05	0.031264541914329425
261	2.613063208634081e-05	0.037475317240039094
262	1.8396120947727912e-05	0.04058649295355876
263	2.422612167440885e-05	0.03856571706807643
264	2.8737783242818726e-05	0.030146034508549108
265	1.603434533953285e-05	0.041964311365069784
266	2.2886325280718767e-05	0.03027742955926413
267	1.385963180336458e-05	0.030464884386044902
268	1.4022743070302157e-05	0.04910093498105346
269	2.6319568489918677e-05	0.039669277732067215
270	1.879796321084537e-05	0.03536183988663827
271	2.2384459334057194e-05	0.04572852327593069
272	2.5167769336212342e-05	0.03766041354377037
273	1.2888743808114889e-05	0.0335608593772066
274	1.532593699393736e-05	0.03349864246634615
275	2.7672287917723803e-05	0.03280978259165293
276	2.199664078783581e-05	0.030124118787020426
277	2.5892464394300374e-05	0.031139748340903217
278	2.422356515172086e-05	0.03413539120608411
279	2.3931536300259015e-05	0.031068231933910978
280	2.3193341477156793e-05	0.03668602786408967
281	1.4580360208280019e-05	0.029660094284898714
282	3.1453116658669567e-05	0.03583367930773204
283	1.9112008538352265e-05	0.03717758165328183
284	2.501088747525193e-05	0.028126665402659595
285	1.857072437649876e-05	0.02892886877428495
286	2.2424677843422072e-05	0.030146555930989718
287	2.245725606128679e-05	0.03262195341510819
288	2.5540345377730866e-05	0.04128815808886177
289	1.9187014512811462e-05	0.03718333923938505
290	2.379540440185235e-05	0.03853072012927969
291	3.26150117799795e-05	0.03621131929481963
292	2.3843246937160778e-05	0.03331776134525155
293	2.7417763449111288e-05	0.03949509504062443
294	2.26460184961641e-05	0.03453721208540328
295	2.266039316494578e-05	0.03360889726534391
296	2.022842638976785e-05	0.03424413339781174
297	1.4681914402486784e-05	0.0418300307623337
298	1.7407017921994283e-05	0.03523100252892175
299	1.1191454046627358e-05	0.03214534140876859
300	2.3363351012634093e-05	0.034685832073855
301	2.4160612608958854e-05	0.03624439621275227
302	3.0045831708659654e-05	0.038256302351227414
303	1.983374628479473e-05	0.03763227939410274
304	2.4514537858288943e-05	0.03339281525202106
305	2.9761587095250563e-05	0.029748899240339105
306	1.70335725600268e-05	0.03541436866068823
307	3.5860521447925175e-05	0.0355235942327336
308	2.6966081575124923e-05	0.034594756729732015
309	2.5259559115420327e-05	0.037360485000010324
310	3.312638216580732e-05	0.04448983333707482
311	2.2996475941922112e-05	0.03749156674055498
312	2.7371770565567943e-05	0.0412931640819284
313	2.7718747563770796e-05	0.035954742722346444
314	1.548718425559148e-05	0.03085773633972408
315	2.1552923070461416e-05	0.03695495466550036
316	3.2443526981590365e-05	0.030874506399933888
317	1.7786930487845298e-05	0.03790708363159213
318	1.7224643880923984e-05	0.03071868390414384
319	2.4849330622245258e-05	0.04402148403841838
320	2.9658613766664343e-05	0.03548236802667785
321	2.6561156818788456e-05	0.0332837392198439
322	2.3087649489272888e-05	0.03232304649440236
323	3.263286025642631e-05	0.021543395927636905
324	2.57753392048643e-05	0.02761986514922804
325	1.616663241967714e-05	0.024028361760621703
326	2.6441388062903304e-05	0.03891709386430012
327	2.94785222662991e-05	0.02538598915706941
328	1.7361803418519672e-05	0.033925340177784036
329	1.8083513254579797e-05	0.036651223882761555
330	2.6308055381535356e-05	0.03821451630855496
331	2.0284799531672393e-05	0.05339580663803367
332	1.6416913545702627e-05	0.03405222712891959
333	1.7872540783170354e-05	0.04342706208335774
334	1.797106871029297e-05	0.03217714466300278
335	2.6059617812435043e-05	0.037761418839816874
336	1.835504760450135e-05	0.0372306224107708
337	2.488718115239985e-05	0.03705548899391127
338	3.125760037020475e-05	0.03639434720860209
339	2.135464931223019e-05	0.029247118509883215
340	2.2632872828616535e-05	0.0412894357208394
341	2.8867065384852175e-05	0.029205322383634047
342	1.9208871701419106e-05	0.022108133252741025
343	2.715147436019305e-05	0.04795371408401845
344	2.144046003638156e-05	0.030251987998783286
345	2.620161383476427e-05	0.0462904271064077
346	2.188789897494825e-05	0.0337584475586179
347	1.579871561868673e-05	0.017216244372956768
348	2.7666725144481763e-05	0.03904454655311629
349	2.2821611088685856e-05	0.03861023914843884
350	1.955202403233075e-05	0.031886738505902235
351	1.5007749558371142e-05	0.03112558539841373
352	1.724404562097881e-05	0.04084591886606406
353	2.3694150120157076e-05	0.03622078957131411
354	2.1238794837424857e-05	0.04037830526846731
355	2.6521807624663163e-05	0.034546509011666615
356	2.217141832000502e-05	0.03773062267518701
357	2.295180781062417e-05	0.03663984196266458
358	1.6099002333486157e-05	0.03132215577057032
359	1.9846320967159548e-05	0.03219519580359864
360	2.567604459705053e-05	0.041712737491590615
361	3.33295727336369e-05	0.025008131300017167
362	2.2089182762613513e-05	0.03842381324976685
363	1.2620894151577078e-05	0.035932063304497566
364	2.397982640023333e-05	0.03985336977895668
365	1.901358491984695e-05	0.036915458696809206
366	2.3755044182782736e-05	0.029664038940221682
367	2.4857537286038234e-05	0.02405799670156647
368	1.4370393794566061e-05	0.03525845532039855
369	1.9427002512839575e-05	0.03239405293765674
370	1.5494801356541466e-05	0.03431491486972765
371	2.3698428979951336e-05	0.03467840215230136
372	2.3710495785048136e-05	0.02816366917346927
373	2.0567666403070728e-05	0.032008828276135506
374	2.0527175937867792e-05	0.03826731006756211
375	2.9159125601446734e-05	0.03971227678378622
376	1.265564083860471e-05	0.03161571172014098
377	2.1846854278861905e-05	0.033159304875105544
378	1.6603257894126644e-05	0.03358111142290307
379	2.0424603046964585e-05	0.04224896581250487
380	2.785266860527713e-05	0.03872695807485296
381	2.3509887215861225e-05	0.029687290860031048
382	2.6175894295293878e-05	0.03975718073897695
383	1.6385515363648295e-05	0.03842432714630453
384	2.4198371721295686e-05	0.03621442142803982
385	1.874663388409109e-05	0.023676660526051274
386	1.2219620038805834e-05	0.03196931474720363
387	2.1962084861104625e-05	0.036287166236935606
388	2.1371648912457686e-05	0.044380434941868746
389	2.345297654687828e-05	0.03687128553194581
390	1.8575220798039416e-05	0.04059632546902159
391	2.840266431852756e-05	0.041254618217252126
392	2.156091710499297e-05	0.03910748143318893
393	3.110256661267852e-05	0.04249383155889779
394	1.9562504426418048e-05	0.03198837269062643
395	1.5850476884848863e-05	0.02926520185561561
396	1.6239508242477108e-05	0.04039590540648452
397	2.7901271236224767e-05	0.03510901804033592
398	2.3987606872721834e-05	0.03384282088232793
399	1.9084470314949253e-05	0.030301367445436753
400	1.9919169070625742e-05	0.032748910402431275
401	2.5276728194606468e-05	0.03424320712915002
402	2.8393382974806203e-05	0.036431955642440506
403	1.436749494726497e-05	0.0381481675980036
404	1.6236085184757887e-05	0.03772740660900667
405	1.6334418572960807e-05	0.02564263057176805
406	1.9681943048910355e-05	0.03772497454433793
407	2.1487827275012972e-05	0.035773014225521566
408	2.0344741937960986e-05	0.03718500821982289
409	1.1070392840623056e-05	0.032206587752005966
410	2.1471594659844273e-05	0.028396141558085966
411	2.8027792117094052e-05	0.041368443211930006
412	1.514523098179732e-05	0.031027317882011296
413	1.4434751421078806e-05	0.03817558559421451
414	2.5169824024326437e-05	0.035126234963771694
415	2.0119037456051148e-05	0.05095635860718278
416	1.9512422106585103e-05	0.04445967550381069
417	2.462613970301286e-05	0.03247450592788512
418	2.3777263020552386e-05	0.027176120751900075
419	2.1720105742854823e-05	0.035497342697754494
420	2.7478128837549187e-05	0.04209714641164464
421	2.063585922890132e-05	0.031202310192746358
422	2.119370108251417e-05	0.02539398235685225
423	1.297413205876563e-05	0.03127456038461421
424	1.6847010850862265e-05	0.035758904461954066
425	1.8805839116627088e-05	0.036934294803922546
426	1.3161299297514972e-05	0.03786767968475503
427	2.1037456475636596e-05	0.0375349065651058
428	2.669701021276033e-05	0.03492807952293962
429	2.2181394516512798e-05	0.041927260415456885
430	2.14724973277014e-05	0.03659874201725252
431	1.7262446142807253e-05	0.035606090402505675
432	2.5389713842582928e-05	0.0388947305534318
433	2.1600163843338294e-05	0.03277430519132346
434	3.2333006807605535e-05	0.04229970264947164
435	1.84068044062069e-05	0.03928226455486222
436	2.7505703876939958e-05	0.034911986643268944
437	2.8523947354558432e-05	0.023312142197984706
438	2.0743707366516206e-05	0.029984147039324487
439	2.308988754828878e-05	0.03982439483600039
440	2.144081137681053e-05	0.03667963988078607
441	1.8779149494108083e-05	0.026107001188687112
442	1.8740356023991267e-05	0.027946294108066427
443	1.6734168340887257e-05	0.04164681947361301
444	1.8415424241358114e-05	0.027773386927783528
445	3.012717915903962e-05	0.03127089476512551
446	2.2229124673839307e-05	0.02852753084459602
447	2.110923174045154e-05	0.019243220753138224
448	1.7949579942583282e-05	0.03527769712308318
449	2.0589202670645568e-05	0.04464986186681302
450	1.2293593080831e-05	0.030892888989249967
451	1.1769132167965823e-05	0.02647960586685727
452	1.7881429397681448e-05	0.04563845154184909
453	2.4225777541631022e-05	0.03461333475160014
454	2.475658872860831e-05	0.03782883443875429
455	1.8931469853711302e-05	0.02861110327395936
456	2.7931240575512772e-05	0.0330172484362149
457	1.5894975914199083e-05	0.03569983292066717
458	2.2192091527317714e-05	0.033914610976678
459	2.8352173127077496e-05	0.04117241016154255
460	2.5243021470833238e-05	0.028705046090354847
461	2.0349070380870637e-05	0.04205472150644779
462	1.7313237828942007e-05	0.02818516885535416
463	2.1958128112675723e-05	0.03677296126261237
464	2.5680920954340714e-05	0.034600287674388
465	2.1490210890207084e-05	0.030055895008227668
466	2.6674089284334235e-05	0.03466720462252755
467	1.5284037968632536e-05	0.03039601323185878
468	1.5813890061611158e-05	0.03159213998824861
469	1.7498719656255934e-05	0.04135220413892604
470	1.9410584110562956e-05	0.043294541007540155
471	2.2337134272826242e-05	0.03651922288409015
472	2.239616612537132e-05	0.04081170694656487
473	2.2512505997551724e-05	0.03716005957699903
474	1.861016703463142e-05	0.03865370776025513
475	2.523850049226256e-05	0.03741505369937364
476	2.0416080604199194e-05	0.04197917276089265
477	1.871768064257151e-05	0.037564324172140034
478	2.0703394887633397e-05	0.0354242759865845
479	2.297194018249793e-05	0.04363746278335655
480	2.6039947328471147e-05	0.040274193097435906
481	2.900456995458267e-05	0.04247413846447878
482	1.2494463531798061e-05	0.03606402083111496
483	1.9358917545349297e-05	0.037493850349872626
484	1.5142258498662686e-05	0.03477078446905426
485	1.6637466950603086e-05	0.03769621512540111
486	1.2519543246311549e-05	0.0394881119842634
487	1.7325314594890395e-05	0.037818825314767754
488	1.4615650363675181e-05	0.03969231122932826
489	2.513658798221352e-05	0.036472000963274215
490	1.9357243799200674e-05	0.0376001687140734
491	2.20538746115162e-05	0.035332093902843836
492	2.3639956799992312e-05	0.03489671320800439
493	2.0730356133202843e-05	0.0432301063233855
494	1.927663236367394e-05	0.02898378326319727
495	1.9146717786411305e-05	0.03589281227243357
496	2.0968536363265983e-05	0.031131318424339555
497	1.9859023287438493e-05	0.0387292057359451
498	2.262593820212544e-05	0.035560841348331
499	2.276595216368915e-05	0.0337246939229182
500	2.3520008942484738e-05	0.041274728447960374
501	2.9889653350614886e-05	0.038897532182193245
502	1.613636578676192e-05	0.042046749675911516
503	2.590634887448401e-05	0.026010958219042868
504	2.4395957519907085e-05	0.03482944396791959
505	1.9803583530542124e-05	0.041492823721584096
506	2.003048569243493e-05	0.03668411863890775
507	1.4509884512070581e-05	0.02109643002961109
508	1.6297439733248265e-05	0.03074158922694259
509	3.067876229889688e-05	0.03291140094355313
510	2.127049334949005e-05	0.034451435790115864
511	2.1463173465657848e-05	0.03244962148921263
512	2.952564441804917e-05	0.035388331746641744
513	2.1748136819377262e-05	0.03632731140062559
514	2.0330210320135267e-05	0.026057481162120963
515	2.7140219610394256e-05	0.030436856733064198
516	2.6151525352763327e-05	0.03405489889724868
517	3.0529297974979386e-05	0.02899461083902105
518	2.1133508333839868e-05	0.048053656144636414
519	2.2493118239319543e-05	0.021776202535871203
520	1.9990353162913088e-05	0.038827802043255144
521	1.7453426856911536e-05	0.04305809106510183
522	1.3452823546478143e-05	0.03128932895391906
523	1.4082050410813007e-05	0.035055118516128594
524	2.484632305673612e-05	0.04573330958083363
525	1.7777968023269253e-05	0.02927130529697547
526	2.1627102814392174e-05	0.04257203494458478
527	3.051545846032011e-05	0.037924066960905445
528	2.754768975918309e-05	0.0343743038085029
529	2.5919339290060572e-05	0.03747360776833843
530	2.053659298295596e-05	0.03529301365539647
531	2.7871010688379494e-05	0.032584134640397236
532	2.3669016270821963e-05	0.036831699244523675
533	2.8139299742074853e-05	0.017513743508024232
534	2.2849419758302902e-05	0.04683597027656897
535	2.0739117534362972e-05	0.03447517191717969
536	1.7575122604862603e-05	0.03743962445380289
537	2.833811044121448e-05	0.025983438797296365
538	2.556182314306099e-05	0.03077810145564233
539	1.5819900350072524e-05	0.028581770591776634
540	1.6104452280202297e-05	0.04026690851563486
541	3.0175604819770996e-05	0.03021963661439339
542	2.8110990316437823e-05	0.029381984812842266
543	2.1764595472817394e-05	0.020278719986856625
544	2.2825108051682808e-05	0.038233766125824784
545	2.558592683668537e-05	0.04088150588054369
546	1.7191896369256332e-05	0.036791566657044306
547	2.7258617003922403e-05	0.03870070716401204
548	2.927749692682724e-05	0.03779539367537095
549	2.0730177569927566e-05	0.024995860138989516
550	3.05915104429344e-05	0.03252566940417065
551	2.0169494989119574e-05	0.026993153366335898
552	1.5767642433058005e-05	0.03251444013614632
553	3.084854331816822e-05	0.03970105971832896
554	1.6179441136465744e-05	0.0272132712602427
555	3.1747886071797904e-05	0.029268405889502358
556	2.3859035334597434e-05	0.028627621558572153
557	2.1597220878410983e-05	0.02232114012889712
558	3.2282968375318966e-05	0.03640963394182872
559	1.9212789537509378e-05	0.02934281395697065
560	2.625668858083352e-05	0.05155599631165475
561	2.972948213553206e-05	0.03814869481116867
562	2.2164767105314898e-05	0.03360504072062132
563	2.1893229475933307e-05	0.03580765694847442
564	1.7277138089133448e-05	0.03328687036348746
565	2.309981545933759e-05	0.03903819818630681
566	1.4185472301864177e-05	0.04029460061580176
567	2.3440251316286798e-05	0.031642625335594726
568	2.172466395305994e-05	0.030096122554647997
569	1.3375445796215413e-05	0.03886409941402175
570	2.4067026779039935e-05	0.024551677044189844
571	3.485241728790056e-05	0.035960280522150445
572	2.7732678412967227e-05	0.03695516615747087
573	2.1295450223890455e-05	0.03930042644047557
574	2.381116952568374e-05	0.029893382094162688
575	2.192928305913555e-05	0.044794374679233834
576	2.0893563855151065e-05	0.03278361499863772
577	2.626008431694249e-05	0.03315775481990567
578	2.1790120535880586e-05	0.028340636237773997
579	2.0531801427081664e-05	0.018595273558190517
580	1.8837681986905164e-05	0.03320177490835019
581	2.3646315361391945e-05	0.04100302692836927
582	2.7110441162297994e-05	0.03023085923132443
583	1.5872600530764114e-05	0.030103102304689516
584	2.292193232844575e-05	0.02823116725740505
585	2.5853907851862423e-05	0.036482310068593746
586	1.5649219320817975e-05	0.0396097129817399
587	1.9780426634474768e-05	0.0353398615133336
588	2.3339335668726147e-05	0.026777109328623136
589	2.788731216102347e-05	0.03839477491286719
590	2.4690555674111714e-05	0.03820744132036977
591	1.7890545004700664e-05	0.03978076883533882
592	2.5414978825022416e-05	0.03878124014392488
593	1.3499196684585435e-05	0.025433988656723354
594	2.1203045602907755e-05	0.025093630836956426
595	1.897426375419703e-05	0.017457471125408908
596	2.3272915969263508e-05	0.02793706371373683
597	2.0362206969229413e-05	0.0292950957349363
598	2.062751728276746e-05	0.03413320648690282
599	2.0760023723143117e-05	0.03348633637490561
600	2.758414371750728e-05	0.0368778906383668
601	1.91412663987367e-05	0.030606456839725543
602	1.9866845564112112e-05	0.02948935024894131
603	1.59785116447958e-05	0.028483015291090732
604	2.451554189947247e-05	0.03478358761583791
605	1.839373333310801e-05	0.03634683020540114
606	2.5910069927442825e-05	0.01595837695955226
607	2.256641755715716e-05	0.04081785497417294
608	1.3532193200299636e-05	0.03539274070511344
609	2.4024244485665314e-05	0.034533937291466116
610	2.258207665328804e-05	0.0371413261940096
611	1.4570418836901133e-05	0.037158723737053256
612	2.136247862805779e-05	0.04099486981134404
613	2.4842655146559145e-05	0.03486521230134096
614	2.5490344155824907e-05	0.03093299448074789
