draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
319	1.1691434091169566e-05	0.020320733494199897
320	1.3902871805417452e-05	0.02103776837044201
321	1.067427791393797e-05	0.021631473924215633
322	1.399482910755933e-05	0.03138312861668112
323	1.2093282346047063e-05	0.028089408781925597
324	2.0506800333216363e-05	0.022800709401450278
325	1.4782606778410146e-05	0.028139688558404347
326	2.5023838076065896e-05	0.02256158186999646
327	1.2272571980102842e-05	0.02667517416036453
328	1.7524337556414776e-05	0.034777927192600464
329	1.3564493368624364e-05	0.031214596697959417
330	1.5371479486048223e-05	0.029491559067613325
331	2.41694707433307e-05	0.026356914557501804
332	1.3899538057401961e-05	0.02858689150725298
333	1.8067418229825855e-05	0.02403367178622643
334	9.648768034848515e-06	0.03863461617080011
335	1.7670298444898147e-05	0.019150278181379196
336	1.8501125973020838e-05	0.028343852744698084
337	1.6188603153522232e-05	0.02546984600387893
338	1.740815022206396e-05	0.02545314660393519
339	1.058558389662595e-05	0.027828010259884496
340	2.207009997597098e-05	0.029915391924971873
341	1.604258278962295e-05	0.02942930155696409
342	2.139497249326744e-05	0.03185519707798168
343	1.3462974086413636e-05	0.033614711958898216
344	2.206996359149435e-05	0.017786435165859947
345	1.8823262500911042e-05	0.03718146369542335
346	1.657416817005264e-05	0.029401207929638285
347	1.2083356807413015e-05	0.018329104817227344
348	1.703408317254001e-05	0.02782161580797392
349	1.5079836498045618e-05	0.017880235255344407
350	1.1927391190106468e-05	0.022520379121200574
351	1.5578058196574762e-05	0.023079506192232417
352	1.0456553623451603e-05	0.017831740897293207
353	2.0877397891062854e-05	0.032259162986381595
354	1.6731639173973162e-05	0.02399325217296009
355	1.75042017384313e-05	0.019222528725254116
356	1.6504677580728155e-05	0.029290062180687165
357	1.3607904266681181e-05	0.028034078311776765
358	1.706520417794899e-05	0.03685144519969011
359	1.602445696689825e-05	0.03095764572714161
360	1.6215120007177786e-05	0.02493689399282696
361	1.5802188191305078e-05	0.02031248344974308
362	1.1110597382731763e-05	0.024205851125958733
363	1.5655735077259314e-05	0.032942540459491604
364	1.2963082952503757e-05	0.03210496820694722
365	1.4292443214542275e-05	0.026773689188651036
366	1.743172607401866e-05	0.02926869421265477
367	1.4138710080512096e-05	0.030116928534844076
368	1.7500646269555387e-05	0.020945292143876533
369	1.1446962412578476e-05	0.023883970014913505
370	1.3542177519310084e-05	0.027199846192934245
371	9.097577147385016e-06	0.026057232714551397
372	1.5382378358859417e-05	0.035073364346299526
373	2.3636992164677295e-05	0.025659887514179296
374	1.0136157449072876e-05	0.027018832618787514
375	2.4200397977867938e-05	0.03459174166091908
376	1.73577569511571e-05	0.03130480750763012
377	1.4039840949272436e-05	0.036089605184751704
378	1.5001552069224267e-05	0.03808968973160608
379	1.2413612043210565e-05	0.025303091569584102
380	1.5754983918222706e-05	0.016345520654174266
381	1.1603148670227825e-05	0.03541367500609907
382	1.8003272929986713e-05	0.034567333698545116
383	1.84272103113739e-05	0.02414686047039037
384	1.7504818438378485e-05	0.024977949528467706
385	1.2124206109354052e-05	0.025565167527709737
386	1.893573621562783e-05	0.027291803468371335
387	2.01161378139518e-05	0.026746208556230885
388	1.6050728611902675e-05	0.020422190638264608
389	1.5062880379501653e-05	0.026711016991130765
390	1.7409958491454956e-05	0.03128562795463921
391	1.6685740849922e-05	0.02813122186161203
392	1.717539415331537e-05	0.019047135146535617
393	1.5523110296296327e-05	0.022650651133125678
394	1.8143991069204113e-05	0.029755880972224726
395	1.9054411861759227e-05	0.024655424212241282
396	1.47664014719176e-05	0.020385812071772987
397	2.1025304231619968e-05	0.03000905062075011
398	1.0808297783309467e-05	0.028158093888184715
399	2.374249365079059e-05	0.027995302750136238
400	2.0070572064789273e-05	0.027040863014970877
401	1.92006195213687e-05	0.02695979214104716
402	1.6766632615261047e-05	0.03265277201030305
403	1.4984972423151555e-05	0.026460748722692717
404	1.552736070424207e-05	0.031989480385892236
405	1.9536399279726155e-05	0.032397087639209995
406	1.9491372960062092e-05	0.020821347332633678
407	1.0348911664445626e-05	0.023385685736429712
408	1.4126625848383256e-05	0.021122373196774055
409	2.3122315913053082e-05	0.03088834060995889
410	1.7782034417525294e-05	0.019951768562794077
411	1.6358271943316127e-05	0.04086595354070316
412	1.4021630058577705e-05	0.028353827304221826
413	1.780067608208105e-05	0.033333116007302904
414	2.0176696945407857e-05	0.026093570126329107
415	9.66217378063107e-06	0.024112205678646054
416	1.5594928817586062e-05	0.02388300054529953
417	1.7177352192060402e-05	0.02909609694943669
418	1.3754145279917807e-05	0.03508951252315448
419	1.717911790165283e-05	0.030829423819886202
420	1.5366360008501473e-05	0.03034378209742208
421	1.5059651320259437e-05	0.01929515653841979
422	7.8087047352942e-06	0.03613044997502435
423	1.661631802168939e-05	0.029838783289080795
424	1.2344201997818716e-05	0.030809795814917676
425	1.4893890361564188e-05	0.03155911542163299
426	1.8452633496660042e-05	0.03207794484826426
427	1.86218847214141e-05	0.012564492373845396
428	1.677436037911262e-05	0.029615223332030156
429	2.217263410031478e-05	0.02924686116109043
430	2.2693115234354022e-05	0.02297811446772082
431	1.4933343261670784e-05	0.025789717131767552
432	1.3757812116266255e-05	0.030562601390049862
433	1.8326851629370255e-05	0.017376981276077764
434	1.261516413476535e-05	0.03462477572457125
435	1.3827950495412522e-05	0.021214923708037924
436	5.186445349678048e-06	0.03396614446294649
437	1.9225120890864478e-05	0.023190263738116612
438	2.198141604266117e-05	0.02607627933002801
439	1.650580622033354e-05	0.02442493311858759
440	2.0965400612400417e-05	0.029337302876983714
441	2.2499744071792505e-05	0.029384693845787735
442	1.818763040441901e-05	0.03034755332097553
443	1.8337408081055273e-05	0.02208367870786194
444	1.3214297906183337e-05	0.021890316326923724
445	2.0262310224380964e-05	0.025783747598218283
446	1.4821552538415994e-05	0.017584421951808045
447	1.719957004493039e-05	0.025514757363587572
448	1.3220228722694849e-05	0.027197624118756224
449	1.302872324233928e-05	0.022081916793904487
450	1.573339668289528e-05	0.023946712309501916
451	1.795529079647029e-05	0.024253955943738893
452	1.798850876989777e-05	0.02618774466648218
453	1.2532123105327142e-05	0.02899415591081793
454	1.8034508893163825e-05	0.025709892965262153
455	1.5618935244196552e-05	0.018802822202589067
456	1.8882095791695336e-05	0.027614549932940068
457	1.6836679892790613e-05	0.027496327389872934
458	1.9267955156083462e-05	0.025227466764533468
459	9.407236664839974e-06	0.02677753648076004
460	2.0356188750332224e-05	0.027724227367104212
461	1.643779474641647e-05	0.031064782943249675
462	1.490276129260254e-05	0.026645057635908003
463	2.5868209220344246e-05	0.034499043233906776
464	1.4885292193084904e-05	0.020020986688954495
465	1.4846814974205091e-05	0.03314638092552272
466	1.7873458696235356e-05	0.01972776093713597
467	1.8835996581097192e-05	0.027774776004986068
468	1.3192087558594467e-05	0.02316342043380073
469	1.336346569669189e-05	0.036418083903950245
470	1.5161141979289083e-05	0.03243304414153664
471	1.4966476280409147e-05	0.03426608374257756
472	1.4432240619990933e-05	0.02528145290201951
473	1.5957169139308933e-05	0.038296469506576274
474	1.9026876375644042e-05	0.03111723473020316
475	1.0918332735178338e-05	0.02776698088453879
476	1.9719835191343675e-05	0.03274428648297102
477	1.4707670447377391e-05	0.02958044913911257
478	7.207922097379749e-06	0.01791338166355605
479	2.031531469966208e-05	0.026112596090861
480	1.8729311223199437e-05	0.03077987527700019
481	1.347815009904163e-05	0.02125207231323603
482	1.957695169060164e-05	0.021442496676345103
483	1.7534623229675805e-05	0.027998900543309568
484	1.7550156100318293e-05	0.02879467294760015
485	1.3806419053304098e-05	0.01855572046053867
486	1.3337921372973127e-05	0.01887229902137911
487	2.0701272414283545e-05	0.029327319427569967
488	1.5524511698984667e-05	0.031939771294874304
489	1.6358526261882333e-05	0.03338825893471927
490	1.0542759120997502e-05	0.024654083316495094
491	2.0175233650089608e-05	0.01866738504365134
492	1.7849011119112912e-05	0.021486377532795697
493	1.3166217985173534e-05	0.01906716067183606
494	1.70053747207341e-05	0.024943400466767254
495	1.713322576043716e-05	0.03146896848640665
496	1.1613418146594334e-05	0.023917323481133176
497	1.408205829714522e-05	0.032034905273857196
